121,Jack,Clinton,1,8462,128
122,Elrond,Cruise,8,4151,209
123,Michelle,Cruise,5,13928,109
124,Harry,Atkins,4,156790,189
125,Frodo,Granger,1,139808,47
126,Mike,Bush,2,100694,29
127,Michelle,Kidman,2,142043,160
128,Michelle,Baggins,5,84893,335
129,Evelyn,Bush,8,18204,153
130,Joyce,Snipes,8,18094,229
131,Harry,Bush,8,7240,262
132,Hermione,Proudfeet,9,111445,324
133,Jack,Atkins,3,195309,157
134,Elrond,Taktak,5,117510,60
135,Gandalf,Cruise,4,172932,382
136,Hermione,Potter,8,75084,171
137,Jack,Kidman,5,159920,248
138,Gandalf,Potter,1,102495,352
139,Elrond,Honggowibowo,9,151744,159
140,Evelyn,Taktak,0,24648,129
141,Harry,Bin laden,5,18624,176
142,Sauron,Granger,2,177137,300
143,Evelyn,Bin laden,3,87680,161
144,Sauron,Smith,6,117672,399
145,Jack,Snipes,1,3468,90
146,Hermione,Snipes,6,79512,215
147,Joyce,Kidman,0,16576,212
148,Mike,Kidman,0,179209,394
149,Mike,Potter,9,147251,20
150,William,Kidman,8,111609,388
151,Harry,Atkins,4,7920,55
152,Hermione,Granger,2,37306,97
153,Mike,Cruise,7,93498,155
154,William,Smith,7,79328,48
155,James,Snipes,2,106400,226
156,Hermione,Baggins,0,87228,34
157,Hermione,Potter,7,165792,374
158,Gandalf,Cruise,3,182766,70
159,Elrond,Kidman,7,125755,253
160,Mike,Bush,8,195632,166
161,Harry,Baggins,7,50558,26
162,Jack,Bin laden,5,173587,14
163,Jack,Smith,8,79394,343
164,Bill,Taktak,7,84560,208
165,James,Bush,1,155470,340
166,William,Smith,3,23580,25
167,Elrond,Atkins,2,121660,287
168,Gandalf,Potter,2,18985,66
169,Hermione,Smith,8,145898,210
170,James,Clinton,0,141844,295
171,Sauron,Bin laden,8,33429,254
172,Mike,Proudfeet,4,104296,392
173,Evelyn,Proudfeet,9,100196,314
174,William,Smith,3,102465,2
175,Bill,Granger,1,137187,10
176,Sauron,Bush,7,147790,267
177,Sauron,Kidman,3,31456,177
178,Mike,Snipes,5,79692,304
179,Joyce,Baggins,3,65984,181
180,Harry,Bin laden,9,113820,96
181,Frodo,Kidman,8,109740,198
182,Sauron,Potter,1,182905,69
183,Michelle,Kennedy,0,145388,381
184,William,Atkins,6,142240,230
185,Harry,Smith,5,105260,148
186,Gandalf,Granger,8,60340,62
187,Frodo,Granger,1,159446,218
188,Sauron,Cruise,3,168950,108
189,Elrond,Baggins,2,84552,180
190,Joyce,Atkins,3,75661,359
191,James,Proudfeet,6,114237,67
192,Jack,Granger,9,161621,216
193,William,Bin laden,1,163540,200
194,James,Smith,3,19300,342
195,Mike,Granger,1,77170,281
196,Hermione,Kennedy,3,145668,304
197,Joyce,Proudfeet,5,44315,81
198,Frodo,Granger,4,44138,382
199,Sauron,Baggins,6,98276,233
200,Evelyn,Kennedy,2,120712,197
201,Wendy,Snipes,2,161600,282
202,Bill,Kidman,2,182488,285
203,Mike,Bush,6,61554,350
204,William,Snipes,0,119898,36
205,Jack,Clinton,5,89625,299
206,Gandalf,Baggins,4,5192,207
207,Mike,Bin laden,6,59620,350
208,Mike,Granger,0,62060,276
209,William,Snipes,9,95176,327
210,Gandalf,Granger,5,140942,313
211,Jack,Honggowibowo,6,95113,120
212,Harry,Smith,4,36750,266
213,Harry,Cruise,0,62169,253
214,Harry,Atkins,6,115870,334
215,Frodo,Bin laden,2,42030,236
216,Wendy,Bin laden,5,177604,55
217,Frodo,Granger,6,53796,331
218,Wendy,Smith,0,85723,301
219,Michelle,Kennedy,2,65776,275
220,Bill,Granger,3,12520,185
221,James,Potter,1,162250,39
222,Mike,Granger,3,26945,112
223,Mike,Proudfeet,2,88230,179
224,Harry,Clinton,1,39620,294
225,Evelyn,Bush,6,137454,132
226,Jack,Atkins,9,128536,335
227,Hermione,Clinton,5,187704,204
228,Jack,Potter,6,87432,260
229,Evelyn,Smith,0,42073,323
230,Sauron,Atkins,8,28130,187
231,Bill,Taktak,4,76030,270
232,Mike,Clinton,1,174775,212
233,Frodo,Kennedy,8,27481,160
234,Frodo,Clinton,3,134400,148
235,Harry,Taktak,3,29700,113
236,William,Bin laden,2,181087,210
237,Joyce,Smith,5,120116,144
238,Jack,Bin laden,0,188806,275
239,Bill,Honggowibowo,3,98965,330
240,Bill,Proudfeet,3,78888,39
241,Sauron,Taktak,5,176596,138
242,James,Atkins,0,81747,33
243,Hermione,Granger,7,137655,365
244,James,Kidman,3,165238,56
245,William,Proudfeet,6,147240,75
246,Frodo,Taktak,8,157350,78
247,Jack,Cruise,0,4720,278
248,William,Kidman,8,190870,260
249,Bill,Taktak,4,176008,208
250,William,Smith,7,41035,363
251,Joyce,Honggowibowo,8,58660,270
252,Evelyn,Cruise,8,100044,57
253,Jack,Taktak,5,172888,240
254,Sauron,Baggins,6,71228,65
255,Jack,Honggowibowo,7,103204,45
256,Joyce,Proudfeet,3,73769,128
257,James,Honggowibowo,0,7625,334
258,Hermione,Kennedy,4,182533,263
259,Elrond,Proudfeet,6,155671,258
260,Joyce,Honggowibowo,4,127272,236
261,Frodo,Clinton,0,194080,364
262,Elrond,Snipes,3,102920,144
263,Frodo,Granger,4,153245,124
264,Hermione,Potter,1,86212,175
265,William,Kennedy,5,152924,323
266,Elrond,Cruise,4,36341,122
267,Harry,Bin laden,6,174247,21
268,Joyce,Taktak,9,71404,117
269,Evelyn,Clinton,9,133216,252
270,Michelle,Atkins,5,166324,384
271,Harry,Potter,5,83306,17
272,Mike,Proudfeet,2,15080,295
273,Harry,Snipes,4,118929,395
274,Michelle,Snipes,9,73363,313
275,Michelle,Bin laden,1,84474,99
276,Jack,Taktak,9,160606,137
277,Bill,Bush,0,119706,62
278,Sauron,Potter,8,111359,119
279,Jack,Smith,5,42900,73
280,Bill,Kidman,5,135309,253
281,William,Bin laden,9,65514,66
282,Sauron,Bin laden,9,140587,265
283,Elrond,Snipes,3,130250,91
284,Joyce,Cruise,7,89352,334
285,Frodo,Baggins,8,158672,190
286,Harry,Potter,9,188420,169
287,Sauron,Cruise,0,60800,240
288,Joyce,Kennedy,7,29199,261
289,Gandalf,Clinton,8,9672,230
290,Jack,Taktak,0,86737,111
291,Evelyn,Smith,5,164402,265
292,Jack,Baggins,4,190425,279
293,Harry,Granger,3,90829,346
294,Evelyn,Atkins,6,129700,76
295,Jack,Potter,8,3771,276
296,Harry,Clinton,3,153663,69
297,Jack,Proudfeet,7,88238,36
298,Wendy,Cruise,2,195825,367
299,Elrond,Baggins,0,98936,106
300,James,Atkins,6,25762,203
301,Mike,Smith,7,50338,301
302,Gandalf,Cruise,3,81320,324
303,Gandalf,Proudfeet,0,180515,193
304,Mike,Bin laden,7,44328,130
305,Gandalf,Granger,0,60570,265
306,Michelle,Bin laden,9,178610,80
307,James,Proudfeet,2,54480,91
308,Frodo,Bin laden,2,10902,399
309,James,Smith,6,143851,103
310,Hermione,Taktak,9,44704,151
311,Frodo,Kennedy,6,127112,278
312,Hermione,Kennedy,4,112536,289
313,Joyce,Proudfeet,8,28528,178
314,Mike,Kennedy,9,91140,38
315,Joyce,Taktak,6,147704,378
316,Gandalf,Granger,9,186200,6
317,Gandalf,Bin laden,0,1654,146
318,James,Snipes,7,97968,57
319,Harry,Kidman,9,73380,189
320,Elrond,Taktak,9,27233,22
321,Frodo,Kidman,5,60240,396
322,Mike,Atkins,7,72634,182
323,Mike,Potter,5,179278,306
324,James,Atkins,6,107172,119
325,William,Atkins,2,48992,29
326,Michelle,Snipes,4,183354,320
327,Joyce,Cruise,3,2280,118
328,Frodo,Granger,1,99580,392
329,Mike,Clinton,6,16647,211
330,Elrond,Bin laden,1,138572,389
331,William,Baggins,1,164870,50
332,James,Cruise,1,72362,38
333,Michelle,Proudfeet,7,160318,293
334,Michelle,Atkins,5,133055,208
335,Jack,Granger,6,184582,60
336,Mike,Granger,4,30439,345
337,James,Taktak,6,156379,166
338,Elrond,Granger,2,182409,280
339,William,Cruise,5,146652,261
340,Frodo,Proudfeet,8,38296,344
341,James,Kidman,6,90992,165
342,Elrond,Granger,2,152500,223
343,Hermione,Taktak,0,183076,28
344,Wendy,Baggins,5,128442,241
345,Michelle,Atkins,0,180200,32
346,Michelle,Proudfeet,8,128376,100
347,Hermione,Baggins,4,176524,186
348,Michelle,Bin laden,2,84608,82
349,James,Granger,5,24618,316
350,Joyce,Baggins,8,96704,49
351,Gandalf,Atkins,8,163525,100
352,Mike,Granger,6,116930,387
353,Bill,Honggowibowo,1,180306,191
354,Joyce,Proudfeet,2,178862,365
355,James,Atkins,8,50078,205
356,Harry,Honggowibowo,3,167696,234
357,Harry,Kennedy,4,96813,327
358,Michelle,Honggowibowo,1,33455,300
359,Joyce,Baggins,7,147238,65
360,Elrond,Clinton,5,63904,389
361,Wendy,Bin laden,4,40692,112
362,Jack,Clinton,4,191946,346
363,Wendy,Baggins,0,20784,283
364,Harry,Bush,0,22982,3
365,Sauron,Bin laden,8,103700,274
366,William,Honggowibowo,0,137240,292
367,Evelyn,Kidman,4,122285,31
368,Wendy,Smith,9,144080,92
369,Gandalf,Kennedy,9,106696,32
370,Gandalf,Proudfeet,0,89580,239
371,Evelyn,Taktak,0,52,177
372,Wendy,Kennedy,2,53112,228
373,Michelle,Potter,4,121450,138
374,James,Kidman,1,6446,62
375,Hermione,Bush,4,38652,12
376,James,Kidman,2,136033,301
377,Hermione,Taktak,9,2830,299
378,Wendy,Taktak,2,88775,113
379,Hermione,Snipes,5,133340,156
380,Joyce,Proudfeet,9,47070,354
381,Wendy,Kennedy,2,12860,124
382,James,Cruise,7,54672,113
383,William,Baggins,4,16201,133
384,William,Smith,9,107090,252
385,Mike,Potter,9,136446,224
386,James,Potter,2,19600,197
387,Sauron,Potter,2,117399,73
388,Evelyn,Proudfeet,8,57801,320
389,Hermione,Snipes,7,46858,166
390,Harry,Kennedy,1,184076,287
391,James,Kidman,9,159130,278
392,Sauron,Smith,8,128983,95
393,Sauron,Potter,8,3090,218
394,Bill,Baggins,6,199698,47
395,Mike,Bush,5,122116,86
396,James,Bin laden,8,81445,101
397,Sauron,Granger,1,34062,308
398,Bill,Bush,6,171470,255
399,Michelle,Cruise,3,137786,109
400,Jack,Granger,5,57914,75
401,Michelle,Bin laden,9,38265,279
402,James,Cruise,8,198656,70
403,Hermione,Bin laden,3,52996,222
404,Hermione,Smith,3,112246,21
405,Michelle,Taktak,4,122580,388
406,Wendy,Clinton,7,44125,86
407,Bill,Snipes,7,157724,167
408,Sauron,Clinton,9,93551,340
409,Frodo,Bush,7,4266,69
410,Jack,Snipes,5,131480,30
411,Bill,Kennedy,5,146356,208
412,Sauron,Proudfeet,4,183036,197
413,Sauron,Smith,4,184126,242
414,Evelyn,Bush,1,143571,232
415,Gandalf,Atkins,6,71490,160
416,Frodo,Taktak,4,164956,225
417,Frodo,Cruise,9,175598,255
418,Michelle,Snipes,3,115004,27
419,Joyce,Baggins,0,5400,71
420,Gandalf,Clinton,6,37603,91
421,Frodo,Granger,3,116585,91
422,William,Smith,1,189345,139
423,Hermione,Baggins,0,39000,37
424,Harry,Honggowibowo,5,55680,356
425,Harry,Potter,9,187734,226
426,Elrond,Kidman,3,71040,180
427,Jack,Clinton,0,54768,322
428,Wendy,Bush,3,140224,314
429,Elrond,Granger,4,90302,349
430,Frodo,Cruise,1,157748,323
431,Evelyn,Kennedy,1,115635,340
432,Evelyn,Baggins,6,82390,245
433,Elrond,Atkins,2,129700,77
434,Wendy,Kidman,7,126720,269
435,Sauron,Honggowibowo,6,121344,333
436,Elrond,Kidman,1,149893,377
437,Michelle,Cruise,7,116148,36
438,Frodo,Kennedy,6,32901,357
439,Jack,Granger,6,118909,378
440,Evelyn,Granger,9,6040,216
441,Bill,Proudfeet,7,78360,12
442,Bill,Cruise,6,198324,282
443,William,Bush,1,85235,117
444,Mike,Taktak,9,5931,204
445,Jack,Clinton,4,41490,61
446,Mike,Baggins,6,100272,375
447,Wendy,Potter,7,153316,372
448,James,Clinton,1,107741,33
449,Frodo,Proudfeet,3,27403,91
450,Sauron,Clinton,6,122051,130
451,Michelle,Cruise,1,168440,375
452,Hermione,Smith,6,32537,9
453,William,Proudfeet,9,192000,230
454,Sauron,Baggins,3,70024,190
455,Michelle,Kennedy,2,91904,270
456,Evelyn,Honggowibowo,2,63296,6
457,Elrond,Baggins,9,6044,216
458,William,Snipes,7,68335,89
459,Jack,Snipes,9,145510,209
460,Wendy,Bin laden,2,73527,276
461,Michelle,Granger,8,46934,91
462,Joyce,Kidman,4,75530,238
463,Harry,Bush,8,12566,262
464,Gandalf,Proudfeet,5,184065,203
465,Gandalf,Baggins,9,41550,208
466,Harry,Kidman,1,176680,147
467,Sauron,Honggowibowo,5,119564,94
468,Mike,Proudfeet,4,103046,1
469,Joyce,Cruise,9,99616,185
470,Evelyn,Bin laden,5,15329,220
471,Jack,Cruise,1,20535,152
472,Wendy,Snipes,7,19480,167
473,Sauron,Potter,0,46570,48
474,Sauron,Kidman,2,71567,119
475,Bill,Potter,0,56552,205
476,Hermione,Kidman,2,65900,183
477,Evelyn,Bin laden,4,65884,222
478,Evelyn,Granger,8,108440,126
479,Elrond,Smith,5,96160,178
480,Mike,Bin laden,9,169904,189
481,James,Snipes,2,164059,325
482,William,Bush,3,25968,56
483,Hermione,Bush,1,175448,345
484,Elrond,Atkins,5,176736,187
485,Mike,Honggowibowo,0,171984,326
486,Michelle,Kennedy,4,91416,232
487,Mike,Bush,3,169760,288
488,Harry,Clinton,7,69600,291
489,Evelyn,Kidman,5,26010,252
490,James,Proudfeet,4,177947,61
491,Michelle,Snipes,8,81006,241
492,William,Atkins,8,12264,368
493,Wendy,Smith,3,132692,351
494,Harry,Bin laden,4,35560,224
495,Hermione,Proudfeet,1,27450,352
496,Hermione,Smith,0,52800,205
497,Harry,Bin laden,8,6218,242
498,Joyce,Granger,4,60822,297
499,Evelyn,Kennedy,0,193096,209
500,Joyce,Honggowibowo,7,182568,349
501,Jack,Smith,1,16204,52
502,Frodo,Cruise,2,59720,43
503,Mike,Atkins,7,93436,207
504,Evelyn,Bush,1,105972,17
505,Wendy,Atkins,2,79502,51
506,Frodo,Bush,7,22939,339
507,Frodo,Taktak,2,100492,310
508,Gandalf,Granger,3,137044,358
509,Evelyn,Kennedy,6,160928,181
510,Sauron,Bin laden,2,112663,253
511,Elrond,Clinton,0,36571,138
512,Hermione,Kidman,4,55204,52
513,Gandalf,Bin laden,7,99767,301
514,Wendy,Smith,6,153030,110
515,Hermione,Cruise,4,101200,125
516,Frodo,Bin laden,1,143546,321
517,Frodo,Snipes,6,170418,108
518,Hermione,Kidman,7,47999,203
519,Jack,Smith,6,25384,157
520,James,Smith,8,161070,75
521,Joyce,Honggowibowo,0,89688,45
522,Joyce,Kidman,7,165904,273
523,Hermione,Bin laden,3,184000,67
524,James,Potter,3,42933,129
525,Michelle,Potter,5,58902,392
526,Harry,Bush,1,120604,363
527,James,Potter,3,169479,181
528,Jack,Snipes,9,157154,283
529,Hermione,Clinton,1,120640,192
530,Bill,Smith,7,59778,367
531,Wendy,Cruise,8,91859,293
532,Frodo,Clinton,5,69951,189
533,Joyce,Potter,7,182535,278
534,James,Taktak,5,151530,1
535,Hermione,Cruise,6,165917,80
536,Sauron,Kidman,3,198186,8
537,William,Granger,3,60950,243
538,Wendy,Smith,3,176975,191
539,Wendy,Bin laden,1,120338,256
540,Hermione,Baggins,0,187580,73
541,Mike,Baggins,1,177690,177
542,Wendy,Bin laden,8,77453,307
543,William,Kidman,4,31425,123
544,Jack,Bin laden,5,26552,200
545,Frodo,Bush,0,45949,243
546,Harry,Kennedy,1,96623,244
547,Evelyn,Bush,7,48960,274
548,Evelyn,Honggowibowo,9,127653,90
549,Hermione,Kidman,7,143336,88
550,Jack,Atkins,0,186928,325
551,Harry,Kennedy,1,93056,50
552,Frodo,Potter,1,40180,176
553,Michelle,Baggins,2,89946,61
554,Joyce,Smith,1,156320,149
555,Hermione,Honggowibowo,3,132496,150
556,Joyce,Potter,9,133380,37
557,Hermione,Bin laden,9,145532,168
558,Sauron,Kennedy,0,21555,109
559,Michelle,Kennedy,0,25235,163
560,Frodo,Clinton,4,168134,324
561,Bill,Granger,0,115412,29
562,Elrond,Smith,6,168970,117
563,Evelyn,Granger,1,199767,251
564,William,Honggowibowo,2,108348,144
565,Joyce,Smith,1,128020,44
566,Evelyn,Honggowibowo,8,74994,63
567,Hermione,Baggins,0,40750,395
568,James,Atkins,6,110508,58
569,Sauron,Proudfeet,6,194681,193
570,Hermione,Granger,1,159012,74
571,William,Snipes,6,63662,381
572,Hermione,Bin laden,2,1598,351
573,William,Cruise,9,99472,4
574,Sauron,Potter,8,8292,257
575,Joyce,Granger,6,23750,326
576,Jack,Bush,3,17520,327
577,Gandalf,Smith,3,59354,295
578,Hermione,Proudfeet,2,107636,330
579,Bill,Kennedy,7,59800,169
580,Gandalf,Proudfeet,2,100960,23
581,Gandalf,Honggowibowo,2,88188,26
582,Jack,Cruise,7,74706,71
583,Harry,Granger,8,59310,34
584,Frodo,Clinton,4,182980,288
585,William,Proudfeet,3,137958,378
586,Gandalf,Kennedy,0,59245,328
587,Frodo,Potter,0,61696,140
588,Joyce,Taktak,5,8063,62
589,Mike,Cruise,8,36636,205
590,Frodo,Cruise,5,196569,7
591,Bill,Kennedy,4,96280,332
592,Hermione,Snipes,3,94816,297
593,Mike,Clinton,3,40357,167
594,Bill,Potter,9,67888,26
595,Jack,Clinton,2,198150,99
596,Bill,Bin laden,8,127472,151
597,Elrond,Cruise,4,84186,89
598,William,Snipes,5,135935,373
599,Evelyn,Atkins,2,30566,352
600,William,Smith,8,152542,312
601,Harry,Honggowibowo,4,21278,125
602,Jack,Potter,2,10488,6
603,Michelle,Snipes,5,163368,43
604,Mike,Bush,7,41600,201
605,Joyce,Snipes,7,2,300
606,Elrond,Cruise,0,87209,119
607,Sauron,Bin laden,3,73284,123
608,Evelyn,Smith,4,177500,242
609,Michelle,Cruise,2,117164,248
610,Elrond,Kidman,7,115473,319
611,Sauron,Baggins,0,106203,338
612,Jack,Honggowibowo,4,171544,200
613,Joyce,Atkins,7,85440,33
614,Jack,Baggins,2,15510,161
615,Wendy,Cruise,3,54468,220
616,Frodo,Potter,2,14425,396
617,James,Clinton,3,109828,292
618,Mike,Potter,7,197440,203
619,Jack,Granger,6,157697,99
620,Harry,Bin laden,4,124264,153
621,Jack,Kennedy,6,5134,56
622,Sauron,Kennedy,0,89664,185
623,James,Honggowibowo,0,62940,238
624,James,Clinton,2,47276,154
625,Hermione,Cruise,0,62224,112
626,James,Kennedy,6,191798,256
627,Hermione,Smith,7,173440,141
628,James,Cruise,2,21930,98
629,Michelle,Snipes,1,58747,299
630,Wendy,Taktak,6,131464,195
631,Michelle,Smith,7,13508,206
632,Evelyn,Honggowibowo,0,65035,290
633,Bill,Clinton,1,181459,343
634,Wendy,Snipes,2,57495,17
635,Evelyn,Cruise,6,79632,379
636,Frodo,Smith,7,98605,183
637,Wendy,Bin laden,5,67086,153
638,Bill,Clinton,0,99934,196
639,Sauron,Clinton,1,79916,138
640,William,Snipes,6,133980,9
641,James,Clinton,7,83472,311
642,Jack,Granger,1,46940,116
643,Hermione,Smith,0,162256,156
644,Bill,Smith,5,7636,285
645,Evelyn,Atkins,5,41339,239
646,Mike,Taktak,7,79335,3
647,Gandalf,Atkins,6,15466,303
648,Harry,Kennedy,7,11840,195
649,Elrond,Baggins,9,182149,285
650,Joyce,Kidman,9,167388,46
651,Elrond,Baggins,4,94355,44
652,Gandalf,Honggowibowo,8,50326,377
653,James,Smith,1,23160,216
654,James,Granger,6,951,50
655,Wendy,Atkins,2,3704,313
656,Hermione,Cruise,6,109420,199
657,Elrond,Honggowibowo,6,153924,309
658,James,Proudfeet,3,5408,117
659,Bill,Atkins,6,87200,360
660,Joyce,Taktak,3,117000,288
661,Hermione,Clinton,5,97550,243
662,Joyce,Smith,4,71864,344
663,Bill,Kidman,5,95236,262
664,Bill,Smith,1,143125,200
665,Hermione,Cruise,7,172785,334
666,Mike,Bin laden,7,151704,124
667,James,Bin laden,1,73656,13
668,Mike,Clinton,9,152344,104
669,Harry,Kidman,3,114229,109
670,Sauron,Granger,6,126800,106
671,Gandalf,Bush,5,119970,211
672,Jack,Baggins,8,21170,235
673,James,Bush,4,9248,211
674,Bill,Cruise,0,171046,73
675,Elrond,Taktak,4,175805,184
676,Elrond,Potter,1,24375,21
677,Sauron,Cruise,3,38040,18
678,William,Honggowibowo,4,168884,316
679,Sauron,Cruise,7,173564,28
680,Evelyn,Honggowibowo,1,14893,71
681,Bill,Smith,4,111122,51
682,James,Clinton,0,112339,17
683,Joyce,Taktak,9,6465,103
684,Joyce,Granger,9,196890,252
685,Harry,Atkins,4,136902,271
686,Frodo,Granger,0,186079,195
687,Mike,Taktak,5,126435,207
688,Gandalf,Honggowibowo,1,4754,47
689,Gandalf,Proudfeet,7,22551,297
690,Gandalf,Bin laden,0,182235,137
691,Joyce,Smith,3,174217,325
692,Evelyn,Kidman,3,189107,211
693,Mike,Kidman,0,177200,273
694,Harry,Baggins,3,192656,149
695,William,Atkins,4,43158,72
696,Bill,Bin laden,1,183552,297
697,Mike,Baggins,5,107750,371
698,James,Bush,4,158742,326
699,Michelle,Proudfeet,4,54745,17
700,Elrond,Cruise,2,93500,157
701,Wendy,Bush,3,10093,86
702,Evelyn,Atkins,9,10127,183
703,Wendy,Granger,4,149730,101
704,Mike,Kidman,1,39258,249
705,Michelle,Kennedy,6,78793,222
706,William,Proudfeet,8,147329,62
707,William,Atkins,9,76870,166
708,Mike,Granger,1,106253,305
709,James,Bush,9,24161,266
710,Harry,Baggins,1,170839,109
711,Frodo,Potter,5,64092,258
712,Michelle,Taktak,3,149667,150
713,Evelyn,Smith,8,30348,39
714,Michelle,Snipes,2,57232,388
715,William,Granger,9,8820,291
716,Michelle,Kidman,6,81328,244
717,Evelyn,Granger,0,57648,283
718,Joyce,Clinton,4,109056,332
719,Michelle,Potter,2,149743,286
720,Harry,Baggins,4,106149,371
721,Gandalf,Baggins,2,198594,122
722,Frodo,Kennedy,4,163100,398
723,Harry,Granger,6,100827,388
724,Joyce,Cruise,4,22208,137
725,Elrond,Cruise,8,71268,261
726,Evelyn,Proudfeet,5,104293,58
727,Evelyn,Kidman,9,167917,275
728,Harry,Clinton,0,75184,54
729,William,Potter,8,170840,342
730,Harry,Snipes,0,62752,273
731,Mike,Bin laden,7,93450,214
732,Wendy,Proudfeet,4,196032,182
733,Jack,Proudfeet,1,51452,261
734,Joyce,Kidman,1,72335,44
735,Michelle,Atkins,4,55071,49
736,Michelle,Clinton,7,139768,195
737,Elrond,Bin laden,3,30985,38
738,Sauron,Proudfeet,2,183515,34
739,Sauron,Proudfeet,1,187016,262
740,Elrond,Honggowibowo,0,128588,385
741,Gandalf,Baggins,7,185343,329
742,Michelle,Honggowibowo,9,57390,134
743,Jack,Clinton,4,80771,339
744,Hermione,Atkins,0,166460,17
745,Michelle,Potter,8,54916,376
746,Bill,Potter,0,45552,118
747,Hermione,Honggowibowo,5,134760,305
748,James,Kidman,4,21722,334
749,Wendy,Cruise,5,177611,301
750,Hermione,Kennedy,4,81850,285
751,Harry,Cruise,7,108634,167
752,Bill,Smith,9,125535,355
